214.60,35.93,1
235.17,54.21,1
214.60,64.12,1
193.26,86.21,1
207.74,112.88,1
175.74,134.98,1
98.79,94.60,1
130.02,48.88,1
136.88,52.69,1
146.79,46.60,1
56.88,124.31,1
73.64,112.88,1
60.69,105.26,1
57.64,86.21,1
165.07,106.79,1
161.26,98.40,1
176.50,81.64,1
103.36,200.50,1
101.83,179.93,1
82.02,144.88,1
70.60,141.83,1
50.79,171.55,1
47.74,142.60,1
73.64,179.17,1
70.60,203.55,1
223.74,192.12,1
296.88,117.45,1
293.07,132.69,1
290.02,118.21,1
258.02,111.36,1
244.31,182.98,1
229.83,224.88,1
341.83,138.02,1
370.02,177.64,1
357.83,102.98,1
334.98,71.74,1
472.12,136.50,1
384.50,35.17,1
392.12,38.98,1
395.17,49.64,1
400.50,37.45,1
411.17,144.12,1
398.98,152.50,1
484.31,107.55,1
318.21,160.88,1
322.79,182.21,1
276.31,224.12,1
161.26,294.98,1
158.21,300.31,1
187.17,305.64,1
196.31,319.36,1
241.26,278.98,1
229.07,281.26,1
360.12,365.07,1
482.02,357.45,1
488.12,342.21,1
478.98,344.50,1
469.83,308.69,1
460.69,291.17,1
459.93,255.36,1
443.93,304.88,1
459.17,300.31,1
490.40,236.31,1
356.31,268.31,1
139.17,364.31,1
90.40,465.64,1
393.64,304.88,1
311.36,465.64,1
286.98,419.93,1
97.26,334.60,1
324.31,383.36,1
305.26,190.60,1
289.26,192.88,1
289.26,201.26,1
280.12,193.64,1
292.31,258.40,1
269.45,280.50,1
462.21,449.64,1
494.21,435.17,1
485.83,419.17,1
475.17,406.21,1
443.17,471.74,1
433.26,488.50,1
430.98,460.31,1
409.64,461.83,1
415.74,461.07,1
334.98,490.02,1
360.88,489.26,1
373.07,506.02,1
347.93,477.83,1
340.31,470.98,1
194.02,501.45,1
196.31,494.60,1
97.26,221.07,1
289.26,290.40,1
420.31,332.31,1
429.45,336.12,1
313.64,260.69,1
341.83,246.21,1
352.50,252.31,1
347.17,268.31,1
98.70,250.77,1
443.34,15.40,1
452.00,171.00,1
266.10,82.25,1
315.22,80.72,1
318.29,94.53,1
337.48,59.99,1
351.30,50.01,1
332.88,30.82,1
295.26,10.86,1
252.28,46.94,1
265.33,27.75,1
272.24,11.63,1
245.37,12.40,1
155.56,32.36,1
148.65,127.54,1
172.45,168.99,1
191.64,162.85,1
238.46,133.68,1
28.90,229.63,1
91.08,431.52,1
58.84,379.32,1
458.77,271.85,1
487.94,181.27,1
473.35,146.73,1
448.79,161.32,1
426.53,148.27,1
417.32,68.43,1
251.51,216.58,1
249.21,203.53,1
112.57,165.92,1
89.54,270.32,1
297.57,296.42,1
302.17,261.87,1
343.62,228.87,1
324.43,242.68,1
391.98,223.49,1
382.77,228.87,1
397.36,220.42,1
418.08,218.89,1
372.79,246.52,1
391.22,258.04,1
439.58,367.04,1
438.04,326.35,1
471.05,324.05,1
463.37,329.42,1
461.84,390.07,1
369.72,407.72,1
395.82,473.74,1
257.65,457.62,1
269.17,446.10,1
204.69,446.10,1
210.83,472.97,1
203.15,481.41,1
100.29,484.48,1
306.01,425.38,1
313.69,429.98,1
209.29,390.07,1
102.59,384.69,1
107.20,415.40,1
117.95,410.79,1
114.11,304.09,1
86.47,225.03,1
31.97,320.21,1
223.11,214.28,1
309.08,323.28,1
388.15,461.45,1
399.66,449.94,1
368.19,422.31,1
368.19,429.21,1
262.26,341.71,1
165.54,377.02,1
191.64,203.53,1
175.13,369.34,1
159.01,368.57,1
162.85,337.87,1
155.17,175.90,1
416.16,52.31,1
139.82,426.14,1
149.03,421.54,1
162.85,468.36,1
170.53,435.35,1
204.30,360.90,1
445.33,388.53,1
428.45,402.35,1
443.80,375.48,1
461.45,380.85,1
469.13,382.39,1
464.52,480.64,1
492.93,480.64,1
499.07,482.18,1
502.14,441.50,1
284.13,456.08,1
294.11,464.52,1
43.10,324.82,1
