365.57,91.77,1
367.08,104.64,1
320.88,109.94,1
341.33,106.91,1
388.29,124.33,1
336.03,134.18,1
344.36,131.15,1
324.67,147.06,1
314.82,156.90,1
253.47,129.64,1
242.11,76.62,1
251.20,73.59,1
214.84,103.88,1
223.93,99.34,1
222.42,91.01,1
276.19,106.16,1
290.58,99.34,1
301.19,97.83,1
181.52,79.65,1
195.91,83.43,1
194.39,94.04,1
203.48,119.03,1
196.67,145.54,1
219.39,136.45,1
210.30,162.96,1
231.51,169.02,1
275.43,23.60,1
293.61,22.84,1
414.04,29.66,1
458.72,25.12,1
437.52,89.49,1
451.91,91.77,1
263.32,57.68,1
287.55,56.93,1
326.94,70.56,1
350.42,47.84,1
342.84,53.90,1
117.14,72.83,1
126.99,63.74,1
99.72,73.59,1
115.62,47.84,1
106.54,62.99,1
110.32,29.66,1
98.20,55.41,1
18.68,9.21,1
17.16,34.20,1
23.98,190.99,1
47.46,188.71,1
67.91,180.38,1
52.00,180.38,1
71.70,153.12,1
108.05,146.30,1
82.30,330.35,1
55.03,323.53,1
27.01,318.23,1
29.28,306.11,1
89.87,284.90,1
99.72,287.93,1
122.44,295.51,1
130.01,317.47,1
151.98,306.87,1
151.98,298.54,1
159.55,295.51,1
151.98,82.68,1
362.54,162.20,1
443.58,215.98,1
392.07,281.12,1
374.65,293.23,1
379.96,280.36,1
373.90,270.51,1
360.26,255.36,1
329.21,267.48,1
304.22,284.90,1
323.91,293.23,1
316.33,295.51,1
344.36,274.30,1
346.63,266.72,1
344.36,256.88,1
327.70,227.34,1
360.26,308.38,1
401.16,335.65,1
402.68,346.25,1
249.00,266.00,1
312.00,333.00,1
344.12,377.26,1
328.12,352.12,1
311.36,339.93,1
296.88,340.69,1
315.17,353.64,1
348.69,353.64,1
334.98,361.26,1
419.55,351.36,1
427.17,347.55,1
472.12,291.17,1
494.98,182.21,1
498.79,195.17,1
489.64,162.40,1
196.31,382.60,1
198.60,388.69,1
201.64,390.21,1
195.55,445.83,1
181.83,448.88,1
154.40,471.74,1
148.31,434.40,1
133.83,419.17,1
114.02,408.50,1
111.74,394.79,1
88.12,374.98,1
67.55,378.02,1
56.88,365.83,1
27.17,366.60,1
54.60,346.79,1
57.64,208.12,1
185.64,225.64,1
185.64,210.40,1
219.17,198.21,1
234.40,214.98,1
252.69,458.79,1
190.21,471.74,1
53.07,454.98,1
69.83,451.17,1
47.74,410.79,1
52.31,390.98,1
33.26,390.98,1
51.55,427.55,1
43.17,423.74,1
288.50,423.74,1
192.50,310.21,1
219.93,317.83,1
214.60,327.74,1
184.12,337.64,1
155.17,366.60,1
53.83,235.55,1
392.12,255.36,1
321.26,378.79,1
405.07,83.93,1
388.31,183.74,1
393.64,203.55,1
396.69,218.02,1
382.98,207.36,1
248.12,240.88,1
248.88,235.55,1
296.88,204.31,1
277.83,387.93,1
285.45,380.31,1
320.50,371.93,1
34.28,20.84,1
55.00,38.50,1
81.87,66.90,1
77.26,63.06,1
68.82,65.36,1
57.30,84.55,1
76.49,94.53,1
74.19,254.96,1
117.95,180.51,1
132.53,109.89,1
254.58,31.59,1
222.34,6.26,1
282.98,90.69,1
411.17,23.14,1
422.69,6.26,1
477.96,49.24,1
471.82,49.24,1
495.61,69.20,1
421.15,119.86,1
419.62,129.84,1
329.81,194.32,1
368.96,159.78,1
414.25,245.75,1
408.87,232.70,1
398.89,254.20,1
454.16,331.73,1
425.76,311.77,1
415.78,314.07,1
369.72,402.35,1
383.54,397.74,1
397.36,387.76,1
266.86,360.13,1
221.57,380.09,1
170.14,261.87,1
187.03,256.50,1
185.50,234.24,1
208.52,420.00,1
14.32,201.23,1
162.47,354.75,1
167.84,348.61,1
358.98,228.10,1
348.23,231.17,1
238.46,183.58,1
227.71,184.34,1
374.33,60.76,1
385.08,76.11,1
286.05,406.95,1
243.83,419.23,1
170.14,422.31,1
48.86,460.69,1
52.70,477.57,1
40.42,489.09,1
114.11,486.78,1
383.54,46.94,1
274.54,202.77,1
269.93,168.22,1
